ID,Price
210,980.0
211,4500.0
212,4369.0
213,699.99
214,2499.0
216,1249.0
217,1800.0
218,1999.0
219,1200.0
220,6950.0
221,1500.0
222,5500.0
223,2299.0
224,2499.0
225,500.0
226,840.0
227,3599.0
228,2500.0
229,3299.0
230,1425.0
232,1799.99
234,8499.0
235,2999.99
236,850.0
238,1410.99
239,1600.0
240,2550.0
241,2600.0
242,1000.0
243,999.99
244,5985.0
245,2120.99
246,1125.0
247,1250.0
248,4499.0
249,3690.0
250,3600.0
251,900.0
252,1100.0
253,5999.0
254,2200.0
255,1250.0
256,925.0
257,3704.95
258,2499.99
259,750.0
260,2000.0
261,1119.99
262,2999.99
263,833.0
264,5499.0
265,2699.0
266,6999.0
267,1950.0
268,2600.0
269,2799.99
270,5499.0
271,1250.0
272,1271.99
273,1271.99
274,2015.99
275,2820.99
276,1290.0
277,1000.0
278,2200.0
279,5200.0
280,1999.99
281,3300.0
282,2700.0
283,999.95
284,1724.42
285,1395.0
286,1260.0
287,1380.99
288,3000.0
290,1500.0
291,1899.95
292,9271.99
293,2783.99
294,1449.0
295,750.0
296,999.95
297,1250.0
298,1099.99
299,4795.0
300,800.0
301,5200.0
302,2500.0
303,2450.0
304,9900.0
305,999.99
306,950.0
307,6490.0
308,1850.0
309,2299.99
310,2163.99
311,799.0
312,1535.0
313,820.0
314,879.99
315,2799.0
316,999.0
317,7999.0
318,2399.0
319,6400.0
320,999.0
321,3399.99
323,1849.0
324,2150.0
325,5888.0
326,1700.0
327,1100.0
328,3066.99
329,1433.99
330,399.0
331,955.94
332,5039.99
333,1399.99
334,1950.0
335,1999.0
336,1600.0
337,4541.99
338,855.0
339,3450.0
340,600.0
341,1076.0
342,698.17
343,3499.99
344,2275.0
345,2999.99
346,1829.0
347,800.0
348,2173.99
349,950.0
350,2612.99
351,777.76
352,7495.0
353,1999.99
355,1900.0
356,2229.99
357,700.0
358,2899.99
359,2999.99
360,1475.0
361,1500.0
362,1525.0
363,1349.0
364,2799.99
365,4950.0
366,2195.0
367,3700.0
368,2600.0
369,2500.0
370,3200.0
371,5249.99
372,1500.0
373,999.99
374,3299.99
375,3289.95
376,2612.99
377,999.99
378,950.0
379,1500.0
380,3600.0
381,3999.0
382,1259.99
383,1375.0
384,1599.0
385,1699.99
386,1950.0
387,3200.0
388,3200.0
389,1600.0
390,3250.0
391,1500.0
392,1700.0
393,775.0
394,4500.0
395,999.0
396,2499.99
397,2200.0
398,1199.99
399,1500.0
400,2499.0
401,1000.0
402,1450.0
403,2100.0
404,1650.0
405,700.0
406,2799.99
407,2895.0
408,995.0
409,1080.0
411,8534.99
412,1813.99
413,1050.0
414,5500.0
415,3000.0
416,799.0
418,2600.0
419,7999.0
420,600.0
421,5999.99
422,1399.0
423,544.0
424,2650.0
425,2250.0
426,1693.99
427,650.0
428,1600.0
429,3999.99
430,6000.0
431,1800.0
432,1200.0
433,5500.0
434,1020.0
435,4199.0
436,900.0
437,4999.0
438,4999.0
439,1499.0
440,8650.0
441,1800.0
442,800.0
444,1500.0
445,1495.0
446,2699.99
447,3200.0
448,4000.0
449,3437.99
450,3789.0
451,5040.0
452,1510.99
453,599.0
454,2350.0
455,605.95
456,1299.0
457,1234.86
458,1500.0
459,2899.99
460,1500.0
461,2300.0
462,1850.0
463,1200.0
464,980.0
465,2400.0
466,700.0
467,1195.0
469,2899.99
470,3630.99
471,6999.99
472,2350.0
473,1299.0
474,4699.99
475,2799.99
476,995.0
477,950.0
478,4620.0
479,2200.0
480,113.61
481,1799.99
482,1700.0
483,2500.0
484,4300.0
485,1600.0
486,1300.0
487,4990.0
488,725.0
489,550.0
490,3250.0
491,2299.0
492,2295.0
493,9900.0
494,3000.0
495,600.0
496,3065.99
497,1300.0
498,1800.0
499,2445.95
501,475.0
502,2600.0
503,3500.0
504,3099.0
505,1900.0
506,680.0
507,1650.0
508,380.95
509,5999.99
510,1593.99
511,2175.0
512,1400.0
513,2099.0
514,1900.0
515,1750.0
516,1399.0
517,3177.99
518,1200.0
519,1600.0
520,999.99
521,2200.0
522,1950.0
523,1000.0
524,1999.0
525,1999.99
526,899.99
527,2100.0
528,1800.0
529,2400.0
531,2700.0
532,3500.0
533,1750.0
534,1928.99
535,5067.99
536,1599.0
537,2500.0
538,2499.0
539,5310.99
540,788.88
541,2334.99
542,5999.0
543,5774.99
544,1799.99
545,1349.0
546,1500.0
547,3150.0
548,1078.0
549,2099.99
550,3599.99
551,2199.0
552,4999.99
553,2000.0
554,5900.0
555,3275.0
556,4800.0
557,4450.0
558,4250.0
559,710.0
560,3149.99
561,1807.99
562,1300.0
563,5000.0
564,3600.0
565,1500.0
566,1579.04
567,6088.99
568,2399.0
569,2700.0
570,750.0
571,1928.99
573,999.99
574,600.0
575,1999.0
576,2158.99
577,3750.0
578,1950.0
579,1350.0
580,2000.0
581,1595.0
582,840.0
583,1150.0
584,1500.0
585,3800.0
586,600.0
587,810.0
588,2900.0
589,6500.0
590,6400.0
591,799.0
592,937.99
593,799.99
594,5499.96
595,3000.0
596,1850.0
597,2939.99
599,2700.0
600,1750.0
601,5199.0
602,5999.99
603,3350.0
604,4000.0
605,5862.99
606,3599.99
607,4799.99
608,9000.0
609,7250.0
611,2034.99
612,1389.0
613,1099.99
614,739.0
624,5645.99
625,3515.0
626,1650.0
627,2500.0
628,3813.99
629,450.0
630,565.0
631,610.0
632,2802.0
633,2914.99
634,5895.99
635,3404.99
636,1600.0
637,2999.99
638,2299.0
639,3969.99
640,3499.0
641,599.0
642,3995.0
643,8757.99
644,1050.0
645,1500.0
646,4699.99
647,949.99
648,1279.99
649,3149.99
650,4640.99
651,2800.0
652,4699.0
653,995.0
654,850.0
655,1699.0
656,1049.0
657,3604.99
658,2250.0
659,1500.0
660,5800.0
661,1049.99
662,2800.0
663,5495.0
664,455.0
665,2650.0
666,4999.99
667,1799.99
668,799.0
669,2500.0
670,1900.0
671,1149.0
672,1599.99
673,1900.0
674,3950.0
675,1500.0
676,2500.0
677,5399.99
678,650.0
679,10999.0
680,1100.0
681,2199.0
682,3299.99
683,650.0
684,5400.0
685,1399.99
686,4900.0
687,3000.0
688,2975.0
690,2300.0
691,1500.0
692,1499.99
693,2835.0
694,2999.0
695,1100.0
696,1000.0
697,3066.99
698,5200.99
699,4640.99
700,713.0
701,1000.0
702,5499.99
703,3499.0
704,1500.0
705,4999.99
706,3750.0
707,4350.0
708,5599.0
709,3599.99
710,6100.0
711,1999.99
712,2999.0
713,3989.99
714,949.99
715,4300.0
716,1999.99
717,8246.99
718,3500.0
719,3800.0
720,1499.99
721,3240.0
722,2999.99
723,7499.99
724,1660.0
725,2398.0
727,1575.0
728,2499.99
730,9029.99
731,2500.0
732,1250.0
733,6900.0
734,4150.0
735,6509.99
736,8999.99
737,2999.0
738,1599.99
739,600.0
740,999.0
741,3000.0
742,8949.99
743,3688.99
744,2399.0
745,1300.0
746,2700.0
747,1500.0
748,650.0
749,3130.99
750,2500.0
751,450.0
753,2499.99
754,999.99
755,1199.95
756,448.82
757,500.0
758,8400.0
759,5847.99
760,1350.0
762,2000.0
763,950.0
764,1200.0
765,1999.0
766,1800.0
767,3500.0
768,1999.0
769,899.0
771,3184.99
772,510.0
773,4499.0
774,1450.0
775,7139.99
776,1600.0
777,2995.0
778,4500.0
779,610.0
780,3400.0
781,950.0
782,1900.0
783,3750.0
784,788.0
785,2700.0
786,2100.0
787,3950.0
790,2800.0
791,750.0
792,3281.59
793,2890.0
794,7000.0
795,2499.98
796,1200.0
797,3900.0
798,2300.0
799,1499.0
800,1290.0
802,5999.99
803,4303.99
804,3950.0
805,3499.99
806,810.0
807,1600.0
808,1799.99
809,1199.99
810,800.0
811,200.0
812,699.0
813,899.0
814,7539.99
815,2430.0
816,2499.0
817,1700.0
818,3990.0
819,2200.0
820,1200.0
821,1500.0
822,5450.0
824,7034.99
825,1050.0
826,1250.0
827,4166.99
828,1299.99
829,430.0
830,1000.0
831,610.0
832,6995.0
833,2000.0
834,5200.0
835,4200.0
836,999.99
837,1700.0
838,800.0
839,6089.99
840,1500.0
841,1200.0
842,1275.0
843,3065.99
844,680.0
845,800.0
846,2700.0
847,3750.0
848,1800.0
849,4500.0
850,5000.0
851,385.0
852,2375.0
853,9000.0
854,5999.0
855,4529.99
856,1599.0
857,869.0
858,899.99
859,6000.0
860,2995.0
861,5459.99
862,550.0
863,1136.11
864,3200.0
865,8999.99
866,3750.0
867,2600.0
868,850.0
870,1399.0
871,284.0
872,1550.0
873,2150.0
874,1995.0
875,3600.0
876,6999.99
877,2099.0
878,450.0
879,1299.0
880,3281.59
881,2000.0
882,450.0
883,1900.0
884,3059.1
885,1500.0
886,2650.0
887,7496.99
888,2895.0
889,3999.99
890,1200.0
891,1100.0
892,2000.0
893,950.0
894,2099.99
896,630.0
897,3000.0
899,4500.0
900,8999.99
901,2300.0
902,9875.0
903,1925.0
904,3295.0
905,2499.99
906,449.99
907,4415.99
908,1800.0
909,1200.0
910,3699.99
911,2500.0
912,7999.0
913,1500.0
914,1899.0
915,1900.0
916,2599.99
917,1899.0
918,932.0
919,663.19
920,2115.0
921,3999.99
922,2399.99
923,2099.0
924,3500.0
925,1900.0
926,4233.99
927,3999.99
928,1700.0
929,5200.0
930,3850.0
931,1199.0
932,4195.0
933,1045.0
934,4000.0
935,990.0
936,4500.0
937,1899.99
938,13500.99
939,4750.0
940,2550.0
942,3199.0
943,795.0
944,6399.99
945,3999.0
946,2075.0
947,1323.99
948,195.5
949,325.0
950,3100.0
951,6400.0
952,1799.0
953,799.99
954,2800.0
956,2200.0
957,3708.99
958,2995.0
959,7999.99
960,1000.0
961,2000.0
962,4641.99
963,1500.0
965,1899.0
966,899.99
967,2249.0
968,2000.0
969,4999.0
970,3350.0
971,550.0
972,3600.0
973,2000.0
975,3850.0
976,2850.0
977,2894.99
978,1000.0
979,1099.95
980,3499.95
981,2000.0
982,5999.99
983,2499.0
984,4499.0
985,3500.0
986,1199.99
987,641.0
988,300.0
989,670.0
990,3999.0
991,600.0
992,895.0
993,4499.0
994,2699.0
995,3285.0
996,2500.0
997,3499.99
998,5782.0
999,800.0
1000,7999.0
1001,2000.0
1002,1999.99
1003,599.99
1004,4799.0
1005,700.0
1006,750.0
1007,4000.0
1008,2450.0
1009,4200.0
1010,1025.0
1011,3375.0
1012,1300.0
1013,3850.0
1014,1400.0
1015,3000.0
1016,7979.99
1017,850.0
1019,600.0
1020,347.38
1021,5750.0
1022,1111.0
1023,1800.0
1024,3149.99
1025,1200.0
1026,800.0
1027,9500.0
1028,2900.0
1029,1525.0
1030,4999.0
1031,1475.0
1032,488.0
1033,2125.0
1034,2500.0
1035,3599.99
1036,1849.99
1037,490.0
1038,3500.0
1039,2500.0
1040,2800.0
1041,707.0
1042,2000.0
1043,4441.99
1044,2400.0
1045,4528.99
1046,3200.0
1047,3500.0
1048,3999.0
1050,2120.0
1052,600.0
1053,4500.0
1054,3744.99
1055,400.0
1057,999.0
1058,1699.99
1059,2200.0
1060,1500.0
1061,949.49
1062,2200.0
1063,5100.0
1064,3123.99
1065,5500.0
1066,3239.99
1067,5000.0
1068,3899.0
1069,6000.0
1070,450.0
1071,1756.45
1072,350.0
1073,5000.0
1074,499.0
1075,3450.0
1076,6999.99
1077,3108.0
1078,1499.0
1079,2150.0
1080,1000.0
1081,2295.0
1082,700.0
1083,2000.0
1085,600.0
1086,7499.99
1088,1499.0
1089,975.0
1090,6500.0
1091,1900.99
1092,2099.0
1094,365.7
1096,1100.0
1097,2850.0
1098,899.0
1099,2500.0
1100,1799.0
1101,1199.0
1102,888.0
1103,555.0
1104,1000.0
1105,699.99
1106,1000.0
1107,1250.0
1108,2350.0
1109,3899.0
1110,6930.0
1112,3899.99
1113,999.0
1114,2000.0
1115,3999.99
1116,3399.0
1117,4999.99
1118,2799.99
1119,6100.0
1121,2750.0
1122,580.0
1123,8999.0
1124,800.0
1125,999.99
1126,1300.0
1127,1800.0
1128,2990.0
1129,1200.0
1131,1750.0
1132,2399.99
1133,3995.0
1134,1199.0
1135,600.0
1136,3400.0
1137,1750.0
1138,999.99
1139,3306.99
1140,3400.0
1142,1500.0
1143,2999.0
1145,7200.0
1146,3899.99
1147,3699.99
1148,4500.0
1149,4850.0
1150,448.83
1151,1611.0
1153,3975.0
1154,810.0
1155,611.99
1156,499.0
1157,2000.0
1158,3850.0
1159,1200.0
1160,750.0
1161,900.0
1163,600.0
1164,2000.0
1165,772.0
1166,5250.0
1167,950.0
1168,555.0
1169,1499.0
1170,2399.99
1172,595.0
1173,1000.0
1174,549.0
1175,200.0
1176,4777.0
1177,6648.99
1179,999.99
1181,1399.0
1182,1000.0
1183,3650.0
1185,4000.0
1186,500.0
1187,4700.0
1188,5249.99
1189,2400.0
1190,600.0
1191,9999.99
1192,1000.0
1194,1775.0
1195,2600.0
1197,599.99
1198,5000.0
1199,6029.0
1200,2600.0
1201,1900.0
1202,1200.0
1203,1450.0
1204,2700.0
1205,439.99
1206,2425.0
1207,3149.99
1208,4999.99
1210,1200.0
1211,2880.0
1212,1800.0
1213,2700.0
1214,3999.99
1215,550.0
1217,849.0
1218,3516.99
1219,520.0
1220,291.0
1221,2400.0
1222,4999.0
1223,1490.0
1224,500.0
1225,3239.1
1226,2550.0
1227,1200.0
1229,3800.0
1230,4499.0
1231,5799.99
1232,555.55
1233,3299.99
1234,347.38
1235,396.0
1236,2049.99
1237,3200.0
1238,1869.0
1239,5000.0
1240,3599.99
1241,2500.0
1242,400.0
1243,2998.99
1244,799.99
1246,399.99
1247,3250.0
1248,1799.99
1249,2949.99
1250,2400.0
1251,1650.0
1252,1900.0
1254,650.0
1255,629.0
1256,599.0
1257,5207.99
1258,1200.0
1259,2000.0
1260,3780.0
1261,1200.0
1262,1599.95
1263,349.0
1264,2525.0
1265,2975.0
1266,448.82
1267,1100.0
1268,2600.0
1270,2049.99
1271,625.0
1272,600.0
1273,4499.99
1274,1550.0
1275,1896.0
1276,1499.0
1277,650.0
1278,400.0
1279,4400.0
1281,2047.5
1282,4461.99
1283,1349.99
1284,4999.0
1285,9999.0
1286,3349.99
1287,3600.0
1288,305.0
1289,875.0
1290,4303.99
1291,6499.95
1292,1499.0
1293,272.62
1294,1195.0
1296,335.76
1297,3800.0
1298,2198.97
1300,2200.0
1301,3500.0
1302,2350.0
1303,275.0
1304,2789.99
1305,1530.0
1306,3350.0
1307,825.0
1308,1960.0
1309,2350.0
1310,1029.99
1311,749.0
1312,3300.0
1313,3000.0
1315,3899.0
1316,1350.0
1317,163.5
1318,2799.99
1320,1899.99
1321,105.0
1322,1100.0
1323,3149.99
1324,700.0
1325,698.17
1326,1400.0
1327,400.0
1328,4200.0
1329,599.99
1330,2298.97
1331,1200.0
1332,550.0
1333,2299.99
1334,2900.0
1335,3450.0
1336,599.0
1337,6299.0
1338,1350.0
1339,2350.0
1340,825.0
1341,4244.44
1342,2975.0
1343,5249.99
1344,3399.95
1345,4500.0
1346,2050.0
1347,2299.99
1348,3375.0
1349,300.0
1351,490.5
1352,4000.0
1353,4521.99
1354,629.99
1355,750.0
1356,1525.0
1357,450.0
1358,4900.0
1360,3250.95
1361,1499.0
1362,5999.99
1363,999.99
1366,800.0
1367,1678.95
1368,2349.99
1369,2999.99
1370,669.0
1371,3037.5
1372,649.99
1373,1195.0
1374,900.0
1375,5499.99
1376,2200.0
1378,325.0
1380,2350.0
1381,2599.99
1382,421.0
1383,500.0
1385,2350.0
1386,3399.95
1387,249.0
1388,2699.99
1389,5699.0
1390,1111.11
1391,448.82
1392,3999.0
1393,3499.99
1394,5499.99
1395,2350.0
1396,650.0
1397,2600.0
1398,3350.0
1400,1000.0
1401,2350.0
1402,2699.99
1403,2050.0
1404,450.0
1405,4304.99
1406,3150.0
1407,230.0
1408,550.0
1409,2744.99
1410,475.99
1413,2150.0
1414,399.0
1415,3999.99
1416,1000.0
1417,3749.99
1418,475.0
1419,5000.0
1420,2375.0
1421,3049.99
1422,1299.99
1424,2950.0
1425,350.0
1426,3599.99
1427,1180.0
1428,2475.0
1429,460.0
1430,5000.0
1431,9500.0
1432,3649.99
1435,2500.0
1436,650.0
1437,1200.0
1439,3049.99
1440,3299.99
1441,4366.99
1442,2949.99
1443,1899.99
1445,5249.99
1446,397.67
1447,2899.95
1448,272.62
1449,325.0
1450,950.0
1451,2600.0
1452,2549.0
1453,7999.0
1454,2099.99
1455,9999.99
1456,3699.99
1457,3800.0
1458,3199.95
1459,3200.0
1460,7500.0
1462,3150.0
1463,2350.0
1465,2500.0
1466,2350.0
1467,3399.12
1468,2114.99
1469,3599.99
1470,2300.0
1471,4149.99
1472,4700.0
1473,3200.0
1474,1549.0
1476,3000.0
1477,2999.99
1478,4410.0
1479,2150.0
1481,2400.0
1482,3550.0
1483,500.0
1484,3499.99
1486,4350.0
1488,3500.0
1489,270.0
1490,3999.99
1491,2989.99
1493,2999.0
1494,1799.98
1495,3699.99
1496,2949.99
1497,3450.0
1499,3900.0
1501,3500.0
1502,2098.0
1503,2879.1
1504,1000.0
1507,2975.0
1508,3499.99
1509,5249.99
1510,3779.99
1511,255.0
1513,2699.0
1514,2749.0
1515,520.0
1516,649.0
1517,444.44
1518,420.0
1519,999.99
1520,2300.0
1521,999.99
1522,4299.0
1523,3350.0
1524,3100.0
1525,1944.0
1526,3300.0
1527,926.08
1528,1200.0
1530,14500.0
1531,11500.0
1532,2999.99
1533,300.0
1534,2249.99
1535,2499.99
1537,6844.44
1538,8500.0
1539,2149.99
1540,2599.99
1541,3200.95
1542,1680.0
1544,5250.0
1545,3194.99
1546,103.5
1547,3575.0
1548,399.95
1549,495.0
1550,3999.99
1556,2999.99
1559,2749.99
1562,3350.0
1563,3100.0
1564,3000.0
1565,400.0
1566,1040.0
1567,2700.0
1568,3700.0
1570,99.95
1571,3250.0
1572,3599.0
1573,4099.99
1575,3500.0
1576,3999.99
1577,2550.0
1578,4499.99
1579,4999.99
1580,3100.0
1581,2660.0
1582,2000.0
1583,3869.99
1584,899.0
1585,1794.98
1586,549.99
1588,2600.0
1589,3899.99
1590,3199.99
1593,499.99
1594,3099.99
1595,3300.95
1596,2450.0
1597,1499.0
1598,3199.99
1600,7500.0
1601,3799.99
1602,3799.99
1603,1799.98
1604,3499.95
1606,3100.0
1607,1789.0
1608,1841.1
1609,1539.2
1610,2100.0
1611,1750.0
1613,3949.99
1614,4399.99
1615,1890.0
1616,1499.0
1617,2949.99
1618,1750.0
1619,499.99
1620,825.0
1621,1686.82
1622,2600.0
1623,1990.0
1624,4499.99
1625,1299.0
1626,2850.0
1628,1853.33
1629,999.95
1630,3374.77
1632,2308.11
1633,4399.99
1635,865.0
1636,4100.0
1637,1900.0
1638,555.55
1640,3799.99
1641,1596.0
1644,3100.0
1647,3050.0
1650,950.0
1651,444.44
1652,3499.99
1653,1195.0
1654,2030.0
1655,2350.0
1656,3849.99
1657,4500.07
1658,999.0
1659,862.0
1660,3299.99
1661,2240.88
1662,3295.0
1663,1842.67
1664,1900.0
1665,3399.0
1666,7999.0
1667,4600.0
1668,1450.0
1669,1799.99
1670,1700.0
1671,2999.99
1672,2750.0
1673,9800.0
1674,2420.99
1675,3999.99
1677,3050.0
1678,1829.0
1681,1850.0
1682,2750.0
1683,999.0
1684,1655.08
1686,2900.0
1687,169.0
1689,1664.95
1690,3579.99
1693,5999.0
1694,1686.82
1695,2834.28
1696,1038.0
1697,923.7
1698,2999.0
1699,2999.0
1700,2300.0
1701,2469.0
1702,999.0
1703,1447.86
1704,2500.0
1705,3149.99
1706,5962.96
1707,3400.0
1708,5499.99
1709,500.0
1710,698.97
1711,3599.83
1712,1154.63
1713,2924.65
1714,5500.0
1715,1799.98
1716,1899.0
1717,1899.0
1719,2480.0
1720,1600.0
1721,5249.99
1722,1350.0
1723,1400.0
1725,1250.0
1726,2629.0
1728,1350.0
1729,1639.0
1731,1154.71
1738,2499.99
1739,3499.99
1740,389.35
1741,2799.99
1742,2889.0
1743,3488.0
1745,2699.95
1746,3201.86
1747,399.0
1748,3200.0
1749,5250.65
1750,5249.99
1751,5625.37
1752,2315.99
1753,4199.99
1754,2655.0
1755,4277.99
1756,1731.94
1757,2849.0
1758,2190.0
1759,1596.0
1760,2490.0
1762,3385.0
1763,1731.94
1764,270.0
1765,395.0
1766,2431.99
1767,1100.0
1768,1490.0
1769,1699.0
1770,4995.0
1771,2950.0
1772,8213.56
1773,500.0
1774,1500.0
1775,3980.0
1776,1299.0
1777,2587.06
1778,1799.98
1779,2699.99
1780,3800.0
1781,690.0
1782,2475.55
1783,4999.0
1784,1999.99
1785,2850.0
1786,2599.99
1787,4599.0
1788,3500.0
1790,1490.0
1791,2031.0
1792,1990.0
1793,4900.0
1794,1100.0
1795,6250.0
1796,1364.09
1797,1691.0
1798,2899.0
1799,6159.0
1800,3799.99
1802,10000.0
1803,275.0
1804,1954.99
1805,1575.0
1806,4250.26
1807,1600.0
1808,1780.0
1810,1400.0
1811,9500.0
1812,13500.0
1814,1970.99
1815,4245.0
1816,496.0
1817,7890.0
1818,2355.0
1821,5995.0
1826,3100.0
1829,1100.0
1830,4499.99
1831,250.0
1832,5995.0
1833,3350.0
1834,10915.41
1835,3845.0
1837,3649.0
1839,625.0
1840,1799.35
1841,1309.0
1842,680.0
1843,2249.47
1845,3300.0
1848,3595.0
1849,3600.95
1851,5850.43
1852,2886.58
1854,429.0
1855,1954.99
1856,2070.05
1857,3999.0
1858,250.0
1859,1380.0
1860,575.0
1861,1250.0
1862,1000.0
1863,2860.0
1864,267.77
1866,3492.94
1867,1911.88
1868,4888.88
1869,1038.0
1870,279.99
1871,1799.0
1873,2000.0
1874,1610.0
1875,350.0
1876,2699.0
1879,4149.99
1880,3499.0
1881,4099.0
1882,2295.0
1884,3200.0
1885,3028.27
1886,4477.99
1887,3999.0
1888,3290.99
1889,1100.0
1890,1100.0
1891,2886.46
1892,1911.88
1893,3795.0
1894,1280.0
1895,2700.0
1898,865.0
1899,2300.0
1900,1890.0
1901,2799.0
1902,299.99
1903,2750.0
1904,3999.99
1905,999.0
1906,2990.0
1907,923.7
1908,5800.0
1909,3850.0
1911,3729.0
1912,1100.0
1913,1100.0
1916,1100.0
1918,1100.0
1919,1380.0
1921,5625.37
1922,7501.25
1923,3388.99
1924,1099.0
1927,4000.0
1931,2288.0
1932,5000.83
1933,10576.69
1935,3640.0
1936,5000.83
1937,2812.12
1938,1100.0
1939,1038.0
1940,4500.07
1941,5512.84
1943,1833.0
1945,1880.0
1946,2200.0
1947,1750.0
1948,1400.0
1949,4100.0
1950,1990.0
1951,1280.0
1952,1100.0
1953,1990.0
1954,6195.0
1955,4600.0
1958,5819.0
1959,4900.0
1960,4199.99
1961,399.99
1962,2720.0
1964,3059.0
1965,1230.0
1966,899.0
1967,3750.62
1968,395.0
1969,1500.0
1970,1100.0
1971,1349.23
1973,1495.0
1974,529.95
1975,399.99
1976,10000.0
1977,1954.99
1978,1020.0
1979,3999.0
1980,499.99
1981,650.0
1982,4459.0
1983,1690.0
1984,5650.87
1985,1649.0
1986,459.99
1988,2241.04
1989,10001.67
1990,5500.0
1991,1893.0
1992,5999.0
1993,3440.0
1994,1893.0
1995,6800.0
1996,1990.0
1997,500.0
1998,1285.0
1999,1100.0
2002,2999.0
2003,3436.0
2004,4250.0
2005,4044.44
2010,1833.0
2011,1038.0
2017,1400.0
2018,1990.0
2019,350.0
2020,300.0
2021,1100.0
2022,1200.0
2023,3750.62
2024,2875.14
2025,4599.0
2026,4100.0
2027,2142.25
2028,3436.0
2031,247.0
2032,555.55
2033,3980.0
2034,3680.0
2036,3669.0
2038,1900.0
2039,400.0
2041,3799.99
2042,811.34
2043,6899.0
2044,2739.0
2045,3625.72
2046,6001.22
2048,5257.99
2049,1841.1
2050,350.0
2051,2450.0
2053,2889.0
2056,1604.94
2057,1893.0
2058,675.0
2059,1100.0
2061,4688.99
2062,4875.92
2063,3120.0
2064,6799.0
2065,988.0
2066,4387.54
2067,426.33
2068,4399.0
2069,1950.0
2070,4300.0
2071,4399.99
2072,2850.0
2073,3595.0
2074,3799.0
2075,3949.99
2076,3900.0
2079,3946.99
2080,2249.0
2081,1829.0
2082,1484.0
2083,1129.0
2085,404.97
2086,1100.0
2087,2690.0
2088,8751.46
2089,3680.0
2090,2169.0
2091,4115.99
2092,1099.0
2093,8200.0
2094,5625.37
2095,2258.0
2097,1833.0
2098,1038.0
2100,3436.0
2105,8200.0
2106,6251.04
2107,4799.99
2109,350.0
2110,2290.0
2112,1129.0
2113,4999.0
2114,1270.0
2116,5400.0
2117,2490.0
2120,3499.0
2121,1100.0
2123,5449.0
2124,3580.0
2125,4495.0
2126,2690.0
2127,2000.0
2128,2249.0
2129,1800.0
2130,6999.0
2131,404.12
2132,3275.0
2133,10000.0
2134,1959.0
2135,1100.0
2136,698.0
2137,2250.0
2138,3999.0
2139,5819.0
2140,3600.0
2141,2169.0
2142,8359.0
2143,3275.0
2144,3240.0
2145,799.0
2146,4950.19
2147,2490.0
